"name","authorities","region","address","telephone","principal","religion","main_deity","religious_group_id","religion_id","main_deity_id"
"眾安寺","澎湖縣政府","澎湖縣白沙鄉","港子村8鄰137-2號","06-9932235","滕照喜","佛教","釋迦牟尼佛",12418,"2","5"
"保安宮","澎湖縣政府","澎湖縣白沙鄉","通梁村2鄰68-1號","06-9932175","鄭忠正","道教","康府王爺",12419,"1","1155"
"忠烈廟","臺南市政府","臺南市玉井區","玉井里憲政街23巷3號","06-5741415","林俊輝","道教","余府元帥",12420,"1","1799"
"新天王殿","臺南市政府","臺南市玉井區","沙田里2鄰15號","06-5745107","李則雄","道教","盤古萬歲",12421,"1","896"
"關帝爺廟","臺南市政府","臺南市玉井區","望明里144號","06-5741330","謝和東","道教","文衡聖帝",12422,"1","124"
"保濟宮","臺南市政府","臺南市將軍區","苓仔寮里苓保31號","06-7940135","黃政吉","道教","池府千歲",12423,"1","39"
"李聖宮","臺南市政府","臺南市將軍區","長沙里51號","06-7931215","王泰運","道教","李府千歲",12424,"1","22"
"慈善宮","臺南市政府","臺南市將軍區","苓仔寮里源頭56號","06-7945976","黃森茂","道教","觀世音菩薩",12425,"1","2"
"朱天宮","高雄市政府","高雄市六龜區","文武里復興巷2之3號","07-6892355","許慶全","道教","朱府千歲",12426,"1","26"
"六龜福德宮","高雄市政府","高雄市六龜區","義寶里光復路96巷2-6號","07-6891257","張文傑","道教","福德正神",12427,"1","1"
"天上聖母廟","新竹縣政府","新竹縣寶山鄉","寶山村新湖路一段270號","03-5761443","田煥禎","道教","天上聖母",12428,"1","11"
"新竹縣寶山鄉溪源洞","新竹縣政府","新竹縣寶山鄉","山湖村仙爺路88號","03-5761103","邱鏡淳","佛教","太乙救苦天尊",12429,"2","1130"
"玄聖宮","屏東縣政府","屏東縣麟洛鄉","新田村民族路310號","08-7221629","黃國賢","道教","真武大帝",12430,"1","123"
"福德祠","屏東縣政府","屏東縣長治鄉","復興村復興路285號","08-7622874","洪老得","道教","福德正神",12431,"1","1"
"萬府宮","屏東縣政府","屏東縣長治鄉","復鄉村復興路136號","","邱永光","道教","萬府千歲",12432,"1","1323"
"聖地慈惠堂","花蓮縣政府","花蓮縣吉安鄉","勝安村慈惠3街136號","03-8531886","吳水堀","道教","瑤池金母",12433,"1","45"
"武聖宮","花蓮縣政府","花蓮縣吉安鄉","東昌村南濱路一段26號","03-8531788","林源富","道教","關聖帝君",12434,"1","35"
"東光福德祠","臺中市政府","臺中市北屯區","東山路一段101號","04-22335285","賴文章","道教","福德正神",12435,"1","1"
"台中慈后宮","臺中市政府","臺中市北屯區","東光里東山路1段33巷11號","04-22460475","賴海瑞","道教","天上聖母老六媽祖",12436,"1","1800"
"下水湳福德祠","臺中市政府","臺中市北屯區","華美西街2段482巷18號","04-22982262","何瑞雄","道教","福德正神",12437,"1","1"
"北普宮","屏東縣政府","屏東縣新埤鄉","餉潭村龍潭路63號","08-7981406","潘權四","道教","北極上帝",12438,"1","1088"
"廣嚴寺","臺南市政府","臺南市龍崎區","土崎里1鄰考潭8之3號","06-5941520","陳美利","佛教","釋迦牟尼佛",12439,"2","5"
"九龍宮","臺南市政府","臺南市龍崎區","大坪里1鄰磅空子6之2號","06-5940281","陳林信秀(釋金龍)","道教","準提菩薩",12440,"1","270"
"蓮池庵","新北市政府","新北市石碇區","碇南路二段8號","02-26633431","林麗英","佛教","三寶佛",12441,"2","218"
"東勢文昌廟","臺中市政府","臺中市東勢區","文昌前街1號","04-25889018","吳敬修","道教","文昌帝君",12442,"1","206"
"靈德廟","南投縣政府","南投縣竹山鎮","竹山里16鄰下橫街16號","049-2644119","林信雄","道教","城隍尊神",12443,"1","65"
"福安宮","新北市政府","新北市板橋區","溪北里溪崑二街73巷1號右邊","02-26832249","王榮夫","道教","福德正神",12444,"1","1"
"接源堂","新北市政府","新北市板橋區","漢生里光正街34巷3之1號","02-29680731","張憲政","佛教","觀音佛祖",12445,"2","19"
"新北市板橋區大佛寺","新北市政府","新北市板橋區","聯翠里文化路二段75號","02-22515454","林國英","佛教","三寶如來",12446,"2","1801"
"高雄市臨水宮","高雄市政府","高雄市苓雅區","光華二路334號","07-7519881","吳海橋","道教","順天聖母",12447,"1","343"
"玉清宮","臺中市政府","臺中市東勢區","慶福街75號","04-25853442","徐耀宗","道教","玉皇大帝",12448,"1","66"
"回龍殿","金門縣政府","金門縣金城鎮","賢庵里官路邊","082-326260","陳添發","道教","朱府千歲",12449,"1","26"
"福德宮","新北市政府","新北市烏來區","溫泉街1號之1","02-26616526","張樹林","道教","福德正神",12450,"1","1"
"心佛堂","臺南市政府","臺南市新化區","礁坑里13鄰礁坑子29號","06-5902797","蔡美英","佛教","觀世音菩薩",12451,"2","2"
"國功宮","基隆市政府","基隆市信義區","東光路62之3號","02-24652338","陳同現","道教","周府將軍",12452,"1","726"
"正明淨寺","基隆市政府","基隆市信義區","信二路74巷149之2號","02-24279562","林清泉","佛教","南無花化魚藍觀世音",12453,"2","1802"
"奉天寺","南投縣政府","南投縣埔里鎮","光遠1街7號","049-2996638","曹靜雯","佛教","釋迦牟尼佛",12454,"2","5"
"中?永安宮","臺南市政府","臺南市官田區","官田里23鄰中?16號","06-6901018","洪泰和","道教","元帥爺",12455,"1","194"
"三主宮","嘉義縣政府","嘉義縣民雄鄉","寮頂村1鄰頂寮59之1號","935377998","王振添","道教","觀音佛祖",12456,"1","19"
"玄聖宮","嘉義縣政府","嘉義縣民雄鄉","東興村葉子寮23號","05-2720387","鄧克綠","道教","天上聖母",12457,"1","11"
"玄明宮","嘉義縣政府","嘉義縣民雄鄉","頂崙村11鄰1之2號","922803913","劉季?","道教","玄天上帝",12458,"1","8"
"三元帥廟","嘉義縣政府","嘉義縣民雄鄉","頂崙村8鄰26之1號","05-2264596","劉季?","道教","三元帥",12459,"1","650"
"悟修堂","彰化縣政府","彰化縣田中鎮","東源里山腳路三段259巷122號","04-8752453","張洺維","道教","霞海城隍尊師",12460,"1","1803"
"普興寺","彰化縣政府","彰化縣田中鎮","復興里文武路323號","04-8744279","陳秀霞","佛教","觀世音菩薩",12461,"2","2"
"神農宮","高雄市政府","高雄市鳳山區","文衡里文殿街110號","07-7768825","謝順炎","道教","神農大帝",12462,"1","67"
"興安宮","高雄市政府","高雄市鳳山區","建國路三段319巷16號","07-7473272","丁清止","道教","五府千歲",12463,"1","10"
"三姑宮","高雄市政府","高雄市鳳山區","南江街109巷17號","07-7711650","蕭家棟","道教","三姑娘娘",12464,"1","1804"
"財團法人南方寶生佛剎","內政部","新北市新店區","五峰路61巷39號","02-25071283","丁乃竺","佛教","",12465,"2","1918"
"財團法人台灣省嘉義市福社宮","嘉義市政府","嘉義市西區","忠義街179號","05-2278416","賴永德","道教","福德正神",12466,"1","1"
"財團法人台北市臨濟護國禪寺","臺北市政府","臺北市中山區","圓山里玉門街9號","02-25948308","陳玉峰","佛教","釋迦佛祖",12467,"2","76"
"財團法人台灣省高雄縣鳳山市順南宮","高雄市政府","高雄市鳳山區","南成里林森路146之2號","07-8113923","楊正福","道教","順天聖母",12468,"1","343"
"財團法人臺南市臺疆祖廟大觀音亭暨祀典興濟宮","臺南市政府","臺南市北區","成功路86號","06-2286720","吳福春","道教","保生大帝",12469,"1","31"
"財團法人台中市水湳佛教蓮社","臺中市政府","臺中市西屯區","大福里大鵬路57號","04-22913622","陳春竹","佛教","西方三聖",12470,"2","17"
"財團法人臺中市天慈大道院","臺中市政府","臺中市南屯區","文心南三路1000號","04-23872881","洪妙道","彌勒大道","彌勒佛祖",12471,"14","279"
"財團法人中壢三教紫雲宮","桃園市政府","桃園市中壢區","新興里7鄰自忠2街126號","03-4580852","許詩源","道教","關聖帝君",12472,"1","35"
"財團法人南投天寶宮","南投縣政府","南投縣南投市","振興里南鄉路6號","049-2221740","","道教","文衡關聖帝君",12473,"1","90"
"財團法人台灣佛教道友會","臺北市政府","臺北市大同區","民權里保安街1之12號8樓","02-25572401","王立德","佛教","觀音菩薩",12474,"2","95"
"財團法人草屯惠德宮","南投縣政府","南投縣草屯鎮","和平里太平路二段287號","049-2333257","洪明山","道教","關聖帝君",12475,"1","35"
"麟護宮","金門縣政府","金門縣烈嶼鄉","后頭黃埔村11號","082-363843","方清皮","道教","天上聖母",12476,"1","11"
"真武廟","金門縣政府","金門縣烈嶼鄉","上林村中墩5號","082-362240","林水慶","道教","玄天上帝",12477,"1","8"
"天臺聖宮耀德佛堂","金門縣政府","金門縣烈嶼鄉","東林林湖村1號","082-363038","林再錦","一貫道","明明上帝",12478,"3","21"
"南眉福德祠","臺中市政府","臺中市石岡區","德興里3鄰和盛街南眉巷130-4號","933501309","鄧清秀","道教","福德正神",12479,"1","1"
"福龍祠","臺中市政府","臺中市石岡區","石岡里7鄰豐勢路1224號","04-25721963","吳維章","道教","福德正神",12480,"1","1"
"天真福廟","高雄市政府","高雄市湖內區","田尾里中山路一段496巷106之2號","07-6934543","陳松田","道教","盤古帝王",12481,"1","1574"
"觀音亭","高雄市政府","高雄市湖內區","大湖里民權路157號","07-6933237","林明欽","佛教","觀世音菩薩",12482,"2","2"
"天福宮","高雄市政府","高雄市湖內區","湖東里民生街245號","07-6932745","謝朝宗","道教","福德正神",12483,"1","1"
"清覺寺","臺東縣政府","臺東縣卑南鄉","溫泉村龍泉路113巷21號","089-512568","徐英妹","佛教","釋迦牟尼佛",12484,"2","5"
"乾元宮","新北市政府","新北市坪林區","水德里10鄰東坑5之1號","02-26655154","鄭德勝","道教","元始天尊",12485,"1","43"
"天地靈元宮","新北市政府","新北市坪林區","仁里?2號之1","02-26657481","翁健治","道教","無極地母大天尊",12486,"1","1805"
"奮起湖福德宮","嘉義縣政府","嘉義縣竹崎鄉","中和村8鄰奮起湖89之1號","05-2561095","劉家榮","道教","福德正神",12487,"1","1"
"泉安宮","彰化縣政府","彰化縣伸港鄉","泉州村仁愛路123號","04-7988609","周吉雄","道教","雷府千歲",12488,"1","262"
"彰化縣伸港鄉福安宮","彰化縣政府","彰化縣伸港鄉","大同村福安路5號","04-7982128","曾添進","道教","天上聖母",12489,"1","11"
"代天宮","臺南市政府","臺南市柳營區","旭山里山子腳16鄰9-1號","06-6231236","吳明堂","道教","李府千歲",12490,"1","22"
"五顯宮","臺南市政府","臺南市柳營區","旭山里新吉庄46之27號","06-6231741","李石貴","道教","五顯大帝",12491,"1","143"
"圓通佛導眾寺","新北市政府","新北市泰山區","大科里1鄰大科坑18之1號","02-22961208","李聖門","佛教","觀世音菩薩",12492,"2","2"
"慈福宮","基隆市政府","基隆市暖暖區","八堵路185巷93之1號","02-24565174","鍾金龍","道教","福德正神",12493,"1","1"
"臺東市第四公墓萬應公廟","臺東縣政府","臺東縣臺東市","中華路四段534巷386之1號","089-323328","施慶賢","道教","萬善爺",12494,"1","190"
"豐里土地公廟","臺東縣政府","臺東縣臺東市","豐里里中華路四段131巷尾","089-337743","許銘翰","道教","福德正神",12495,"1","1"
"保安宮","屏東縣政府","屏東縣恆春鎮","鵝鑾里燈塔路171號","08-8851409","葉啟東","道教","福德正神",12496,"1","1"
"中天武聖殿","屏東縣政府","屏東縣恆春鎮","山腳里恒南路52號","08-8896079","陳德源","道教","關聖帝君",12497,"1","35"
"伍鳳寺","屏東縣政府","屏東縣恆春鎮","仁壽里省北路2段387號","08-8892860","鄭張秋玉","道教","天上聖母",12498,"1","11"
"中華道場","高雄市政府","高雄市岡山區","中崙寮路70巷19-1號","07-6284619","張榮寶","道教","皇帝",12499,"1","1806"
"郭府宮殿","臺南市政府","臺南市東區","崇明11街52巷11號","06-2682018","郭千豪","道教","保安廣澤尊王",12500,"1","1123"
"塘下寮武當山廟","嘉義縣政府","嘉義縣竹崎鄉","塘興村塘下寮14之1號","05-2541110","劉崇惠","道教","玄天上帝",12501,"1","8"
"東湳福德祠","臺中市政府","臺中市豐原區","三豐路二段20巷195弄8號","04-25224624","謝清木","道教","福德正神",12502,"1","1"
"三姓公廟","雲林縣政府","雲林縣虎尾鎮","埒內里10鄰156之3號","05-6222784","王建森","道教","三姓公",12503,"1","155"
"惠聖宮","雲林縣政府","雲林縣虎尾鎮","惠來里1鄰17-33號","05-6221210","張樹堂","道教","天上聖母",12504,"1","11"
"明天宮","雲林縣政府","雲林縣虎尾鎮","尾園埒內里尾園9號","05-6220673","謝清輝","道教","吳府千歲",12505,"1","47"
"訓民堂","宜蘭縣政府","宜蘭縣冬山鄉","八寶村八寶路27號","03-9580116","李詩馨","道教","豁落靈官",12506,"1","273"
"棲霞精舍","高雄市政府","高雄市苓雅區","輔仁路102巷43號","07-7518601","孫億興","佛教","釋迦牟尼佛",12507,"2","5"
"昭安宮昭安堂","彰化縣政府","彰化縣員林市","中央里中央路435巷38號","04-8328648","張慶福","道教","玄天上帝",12508,"1","8"
"順安宮","彰化縣政府","彰化縣田尾鄉","田尾村光復路三段694巷23號","04-8832961","王水參","道教","蘇府王爺",12509,"1","283"
"順天宮","臺南市政府","臺南市安定區","中榮里3鄰27號","06-5937201","陳正?","道教","天上聖母",12510,"1","11"
"慈願寺","苗栗縣政府","苗栗縣頭屋鄉","頭屋村17鄰雙龍街18號","037-250360","邱榮翰","佛教","釋迦牟尼佛",12511,"2","5"
"無極聖天宮","苗栗縣政府","苗栗縣頭屋鄉","獅潭村4鄰27之5號","037-250863","楊永雄","道教","觀世音菩薩",12512,"1","2"
"太陽宮","高雄市政府","高雄市左營區","新庄仔路546巷38號","07-5562327","林劍雄","道教","太陽星君",12513,"1","383"
"佛光山南屏別院","高雄市政府","高雄市左營區","忠言路28號","07-5568016","趙秀娟","佛教","釋迦牟尼佛",12514,"2","5"
"啟明堂","高雄市政府","高雄市左營區","蓮潭路36號","07-5816216","陳雲龍","其他(儒教)","孔夫子 文衡帝君",12515,"5","1807"
"鳳隆宮","高雄市政府","高雄市林園區","東汕里92號","","蔡文榮","道教","溫府千歲",12516,"1","14"
"福德廟","高雄市政府","高雄市林園區","鳳林路三段276號","07-6412501","劉水林","道教","福德正神",12517,"1","1"
"東興宮","高雄市政府","高雄市林園區","溪洲里溪洲一路56巷3號","07-6414571","謝智識","道教","太陽星君",12518,"1","383"
"東嶽宮","屏東縣政府","屏東縣新園鄉","永和路105號","","何賢童","道教","東嶽大帝",12519,"1","107"
